"DateTime","Mining Return [USD]"
"2017-03-14 00:00:00",67.47098288204378
"2017-03-15 00:00:00",81.15429639572034
"2017-03-16 00:00:00",103.9823031799555
"2017-03-17 00:00:00",97.81689883294511
"2017-03-18 00:00:00",72.9717549447334
"2017-03-19 00:00:00",96.22712367792964
"2017-03-20 00:00:00",90.74400094221342
"2017-03-21 00:00:00",91.07481795085542
"2017-03-22 00:00:00",87.79585795533166
"2017-03-23 00:00:00",86.93254810538616
"2017-03-24 00:00:00",107.2331925984435
"2017-03-25 00:00:00",102.03935493437538
"2017-03-26 00:00:00",97.47829703715054
"2017-03-27 00:00:00",90.26533495630663
"2017-03-28 00:00:00",93.48329772951342
"2017-03-29 00:00:00",97.02286589913676
"2017-03-30 00:00:00",93.31967847380736
"2017-03-31 00:00:00",88.50569026631453
"2017-04-01 00:00:00",90.18381981926704
"2017-04-02 00:00:00",85.51187963950217
"2017-04-03 00:00:00",83.29016623218881
"2017-04-04 00:00:00",78.59646932098109
"2017-04-05 00:00:00",77.67780505512945
"2017-04-06 00:00:00",74.10265282088712
"2017-04-07 00:00:00",72.19951317037795
"2017-04-08 00:00:00",74.90512416192283
"2017-04-09 00:00:00",73.56537234266038
"2017-04-10 00:00:00",72.85159492601616
"2017-04-11 00:00:00",71.47644524417055
"2017-04-12 00:00:00",75.71761557124032
"2017-04-13 00:00:00",83.46024543936703
"2017-04-14 00:00:00",74.0742580569655
"2017-04-15 00:00:00",76.29877143485088
"2017-04-16 00:00:00",75.21111595518937
"2017-04-17 00:00:00",74.0177104919327
"2017-04-18 00:00:00",75.1699818796674
"2017-04-19 00:00:00",70.79905702343163
"2017-04-20 00:00:00",74.1880362014253
"2017-04-21 00:00:00",70.92560016208611
"2017-04-22 00:00:00",69.63700386549539
"2017-04-23 00:00:00",69.64354206333
"2017-04-24 00:00:00",72.14410367515042
