"DateTime","Gas Usage"
"2017-01-14 00:00:00",220507.10202736114
"2017-01-15 00:00:00",219793.25521774855
"2017-01-16 00:00:00",239143.14061467283
"2017-01-17 00:00:00",290327.0001666111
"2017-01-18 00:00:00",249709.70140148394
"2017-01-19 00:00:00",230786.19178304644
"2017-01-20 00:00:00",259883.65872882778
"2017-01-21 00:00:00",229621.4086999669
"2017-01-22 00:00:00",270937.5625721352
"2017-01-23 00:00:00",267400.77529761905
"2017-01-24 00:00:00",312522.2931919828
"2017-01-25 00:00:00",279338.32712146424
"2017-01-26 00:00:00",272680.8768294688
"2017-01-27 00:00:00",261191.51411862992
"2017-01-28 00:00:00",254858.01781296387
"2017-01-29 00:00:00",230857.66174496643
"2017-01-30 00:00:00",250074.11535936987
"2017-01-31 00:00:00",233761.45613160517
"2017-02-01 00:00:00",287435.68280911964
"2017-02-02 00:00:00",258653.44716388293
"2017-02-03 00:00:00",253653.9040066778
"2017-02-04 00:00:00",239707.70335636722
"2017-02-05 00:00:00",257955.02303768307
"2017-02-06 00:00:00",264323.2021487603
"2017-02-07 00:00:00",330626.7995998666
"2017-02-08 00:00:00",301909.4310202736
"2017-02-09 00:00:00",286959.89351467905
"2017-02-10 00:00:00",336913.84801324503
"2017-02-11 00:00:00",294248.23501159326
"2017-02-12 00:00:00",289517.91021620727
"2017-02-13 00:00:00",385732.0945634267
"2017-02-14 00:00:00",364436.62676407106
"2017-02-15 00:00:00",385890.5347347676
"2017-02-16 00:00:00",288348.70604758756
"2017-02-17 00:00:00",288071.4213240186
"2017-02-18 00:00:00",311348.5149191532
"2017-02-19 00:00:00",267931.904801462
"2017-02-20 00:00:00",299992.84655029094
"2017-02-21 00:00:00",392988.5350297422
"2017-02-22 00:00:00",363106.0554624665
"2017-02-23 00:00:00",304945.8180760924
"2017-02-24 00:00:00",301192.8036932291
"2017-02-25 00:00:00",334099.6456366948
"2017-02-26 00:00:00",279956.9453112169
"2017-02-27 00:00:00",322698.3271543086
"2017-02-28 00:00:00",350579.0356967414
"2017-03-01 00:00:00",369465.45669687813
"2017-03-02 00:00:00",379355.5342352747
"2017-03-03 00:00:00",342588.4264069264
"2017-03-04 00:00:00",314355.12648287386
"2017-03-05 00:00:00",311281.8661287667
"2017-03-06 00:00:00",305228.1082482851
"2017-03-07 00:00:00",328348.32034125127
"2017-03-08 00:00:00",290740.7381981383
"2017-03-09 00:00:00",369946.5148448043
"2017-03-10 00:00:00",381449.7245086511
"2017-03-11 00:00:00",353390.1479506831
"2017-03-12 00:00:00",356975.04341949656
"2017-03-13 00:00:00",534886.3299668874
"2017-03-14 00:00:00",522253.6946821003
"2017-03-15 00:00:00",456628.6316404945
"2017-03-16 00:00:00",611880.4407345576
"2017-03-17 00:00:00",556971.1802844856
"2017-03-18 00:00:00",447450.7913536972
"2017-03-19 00:00:00",426887.08168067224
"2017-03-20 00:00:00",418444.8878997692
"2017-03-21 00:00:00",457038.25046164176
"2017-03-22 00:00:00",437833.14280958724
"2017-03-23 00:00:00",462008.41021305375
"2017-03-24 00:00:00",473992.865550482
"2017-03-25 00:00:00",423890.0310298558
"2017-03-26 00:00:00",435437.93144959037
"2017-03-27 00:00:00",592489.0016803899
"2017-03-28 00:00:00",479577.12610169494
"2017-03-29 00:00:00",520587.50918503676
"2017-03-30 00:00:00",530834.7781725888
"2017-03-31 00:00:00",575506.4975715961
"2017-04-01 00:00:00",434204.4655754303
"2017-04-02 00:00:00",513969.8417721519
"2017-04-03 00:00:00",564787.7524669677
"2017-04-04 00:00:00",482889.9521240728
"2017-04-05 00:00:00",498616.62712996994
"2017-04-06 00:00:00",541436.2726190477
"2017-04-07 00:00:00",550431.7763202153
"2017-04-08 00:00:00",396836.8808962264
"2017-04-09 00:00:00",448883.9596342936
"2017-04-10 00:00:00",479474.9456408475
"2017-04-11 00:00:00",458149.68627115746
"2017-04-12 00:00:00",550690.8984253331
"2017-04-13 00:00:00",476345.8539151432
"2017-04-14 00:00:00",482806.6949898443
"2017-04-15 00:00:00",454122.3221464779
"2017-04-16 00:00:00",429836.83144329896
"2017-04-17 00:00:00",469451.87169425015
"2017-04-18 00:00:00",556262.1491213103
"2017-04-19 00:00:00",606044.7215809723
"2017-04-20 00:00:00",581860.8428059396
"2017-04-21 00:00:00",644800.6177271181
"2017-04-22 00:00:00",536987.8472030386
"2017-04-23 00:00:00",514537.0857776262
