bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	1517901966	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
	Really pleased to get audience invite for #TEDxNewnham 17 Feb! Fantastic speakers, including my inspirational friend Angela. Theme is #embracingchallenge - What better topic to think about while we are remembering #Votes100 #VotesforWomen http://www. newn.cam.ac.uk/alumnae/tedxne wnham/confirmed-tedxnewnham-speakers … #womenintech pic.twitter.com/0GVz00fHkx	charliehalkett	26	7	1517936320	960920689590095877	https://twitter.com/charliehalkett/status/960920689590095877		#TEDxNewnham #embracingchallenge #Votes100 #VotesforWomen #womenintech	
	I totally agree! And I'd add we need inherent and acquired diversity as well (am I just dreaming?)	charliehalkett	5	0	1517934503	960913070125133824	https://twitter.com/charliehalkett/status/960913070125133824			
	moving towards the kitchen like pic.twitter.com/dXYF4QJ4hC	charliehalkett	1	0	1517933649	960909490223804422	https://twitter.com/charliehalkett/status/960909490223804422			
	Isn't that your every day? :-)	charliehalkett	2	0	1517933432	960908578604371969	https://twitter.com/charliehalkett/status/960908578604371969			
	Event!!	charliehalkett	4	0	1517924933	960872930317078529	https://twitter.com/charliehalkett/status/960872930317078529			
	I made a decision last year that I wasn't going to be the only woman representative on stage any more. A *very* low bar, but I've already had to turn down one!	charliehalkett	8	1	1517924588	960871483248664576	https://twitter.com/charliehalkett/status/960871483248664576			
	Happy #votesforwomen day! Today is the centenary of UK Universal Sufferage! Great stories celebrating this victory today! #WomeninTech #womeninbusiness #genderequity #womensvote @guzmand @psb_dc @BeckyDowning1 @LizLum @SabineVdL @helene_wpli @TheRudinGroup @Katherine_Coach https:// twitter.com/Angela__Patric k/status/960780017352441857 …	charliehalkett	25	20	1517908208	960802779429330944	https://twitter.com/charliehalkett/status/960802779429330944		#votesforwomen #WomeninTech #womeninbusiness #genderequity #womensvote	@guzmand @psb_dc @BeckyDowning1 @LizLum @SabineVdL @helene_wpli @TheRudinGroup @Katherine_Coach
	pic.twitter.com/gpTKNyP0iJ	DianacBiggs	0	0	1517939246	960932965718032385	https://twitter.com/DianacBiggs/status/960932965718032385			
	My going to the kitchen hurts you more than it hurts me.	DianacBiggs	2	0	1517938478	960929742554886145	https://twitter.com/DianacBiggs/status/960929742554886145			
	pic.twitter.com/Pe1y1diJ5T	DianacBiggs	4	0	1517938067	960928019501277184	https://twitter.com/DianacBiggs/status/960928019501277184			
	Who is doing interesting things with behavioral economics and financial services? I know @ideas42 , who are the other experts in this space?	DianacBiggs	4	1	1517937519	960925721622392832	https://twitter.com/DianacBiggs/status/960925721622392832			@ideas42
	What is this world and why am I here	DianacBiggs	4	0	1517919961	960852076959096833	https://twitter.com/DianacBiggs/status/960852076959096833			
	beautiful https:// twitter.com/SpaceX/status/ 960980119312453632 …	TonyGallippi	1	0	1517953020	960990736845082624	https://twitter.com/TonyGallippi/status/960990736845082624			
	"I respect @jerome_corsi as a reporter who is rarely wrong - if this is true it is shocking news. in the famous ""tarmac"" meeting, he alleges Bill Clinton offered Loretta Lynch a Supreme Court nomination in exchange for non-prosecution of Hillary. Whoa. https:// twitter.com/jerome_corsi/s tatus/960930676068495360 …"	TonyGallippi	1	0	1517940041	960936300126797825	https://twitter.com/TonyGallippi/status/960936300126797825			@jerome_corsi
	Well the kids keep coming back! Not sure who’s most surprised, me or them	robdgill	1	0	1517938079	960928067249164290	https://twitter.com/robdgill/status/960928067249164290			
	At least someone has a cunning plan #Brexit https:// twitter.com/tony_robinson/ status/960795743442427904 …	robdgill	0	0	1517932892	960906315236302849	https://twitter.com/robdgill/status/960906315236302849		#Brexit	
	Are ‘huge swathes’ of Tory MPs about to defect? http:// uk.businessinsider.com/anna-soubry-th eresa-may-purge-brexiteers-conservatives-party-2018-2 …	robdgill	0	0	1517914156	960827727308906496	https://twitter.com/robdgill/status/960827727308906496			
	I used to have a decent sized crypto portfolio...	robdgill	1	0	1517913461	960824815748820992	https://twitter.com/robdgill/status/960824815748820992			
bitcoin 	The cliff edge is fast approaching for bitcoin miners https://www. bloomberg.com/gadfly/article s/2018-02-06/bitcoin-crash-sees-miners-fried-in-this-game-of-chicken …	robdgill	0	0	1517907489	960799766870417408	https://twitter.com/robdgill/status/960799766870417408			
	All true but when markets react like this the Fed often capitulates.	robdgill	0	0	1517905613	960791898637119489	https://twitter.com/robdgill/status/960791898637119489			
	European stocks head for worst day since Brexit vote; FTSE down 3% https://www. ft.com/content/d771aa 20-0b10-11e8-839d-41ca06376bf2?segmentid=acee4131-99c2-09d3-a635-873e61754ec6 …	robdgill	0	0	1517905458	960791247744126977	https://twitter.com/robdgill/status/960791247744126977			
	Given the market falls and downbeat economic news in recent days at what point to central banks come out and start dampening rate expectations? Odds on a Fed statement in the next day or so?	robdgill	0	0	1517903402	960782625114873859	https://twitter.com/robdgill/status/960782625114873859			
	Triple whammy blow to economic growth https://www. thetimes.co.uk/article/triple -whammy-blow-to-economic-growth-56vjjsrkj …	robdgill	0	1	1517903240	960781943523586048	https://twitter.com/robdgill/status/960781943523586048			
	Poll shows Jeremy Corbyn will haemorrhage votes to the Lib Dems if Labour backs Brexit at next election http://www. huffingtonpost.co.uk/entry/poll-jer emy-corbyn-will-haemorrhage-votes-to-the-lib-dems-if-labour-backs-brexit-at-next-election_uk_5a78e706e4b018ad894f0bc9 …	robdgill	0	0	1517902272	960777881604558849	https://twitter.com/robdgill/status/960777881604558849			
	Compliance officers sweat as cryptocurrency trades go mainstream https://www. reuters.com/article/us-cry pto-currency-conflicts/compliance-officers-sweat-as-cryptocurrency-trades-go-mainstream-idUSKBN1FQ0L1 …	robdgill	0	0	1517901946	960776514966048768	https://twitter.com/robdgill/status/960776514966048768			
	EU risks 'serious' impact on financial markets without trade deal, watchdog warns' http://www. telegraph.co.uk/business/2018/ 02/05/eu-risks-serious-impact-financial-markets-without-trade-deal/ …	robdgill	0	0	1517900314	960769669459267584	https://twitter.com/robdgill/status/960769669459267584			
	Barnier: trade barriers 'unavoidable' if UK leaves single market https://www. theguardian.com/politics/2018/ feb/05/barnier-new-trade-barriers-unavoidable-if-uk-leaves-single-market?CMP=share_btn_tw …	robdgill	0	0	1517900259	960769440525832192	https://twitter.com/robdgill/status/960769440525832192			
	Dow Jones suffers biggest one day points fall ever as global stock markets plunge https://www. theguardian.com/business/2018/ feb/05/stock-markets-continue-to-fall-amid-interest-rate-hike-fears?CMP=share_btn_tw …	robdgill	0	0	1517900193	960769163693383681	https://twitter.com/robdgill/status/960769163693383681			
	Nikkei shares suffer biggest one-day points-drop since 1990 http:// p.dw.com/p/2sAnR?tw	robdgill	0	0	1517900024	960768453794848768	https://twitter.com/robdgill/status/960768453794848768			
	Digital certification of education degrees for batches graduating in 2019 powered by blockchain solution. This wide-scale adoption will curb the problem of fake education certificates & prove to be game-changing for Indian blockchain ecosystem. #Blockchain #IndiaChain	kgauravITC	12	3	1517936424	960921125684432896	https://twitter.com/kgauravITC/status/960921125684432896		#Blockchain #IndiaChain	
	Job portal 'Indeed' has reported 290 percent increase in Blockchain and cryptocurrency jobs posted and 52 percent increase in job search related to keywords blockchain & cryptocurrencies in India. Speaks highly of the pace at which our ecosystem is evolving. #Blockchain #Crypto	kgauravITC	4	1	1517928605	960888333953064960	https://twitter.com/kgauravITC/status/960888333953064960		#Blockchain #Crypto	
bitcoin 	Bitcoin ATM installations have gone up parabolically in the last few weeks despite the slow market. 5 BTMs pop up every day on an average. Though, it would be in our best interest if the BTM's have identification features incorporated to disrupt black market operations. #Crypto	kgauravITC	8	4	1517920324	960853600586125312	https://twitter.com/kgauravITC/status/960853600586125312		#Crypto	
	#Blockchain #blockchaintechnology #Crypto pic.twitter.com/gX6efycm3h	kgauravITC	17	6	1517909463	960808043893190656	https://twitter.com/kgauravITC/status/960808043893190656		#Blockchain #blockchaintechnology #Crypto	
	(2/2)We need more visionary people like Clyde who understand the implications of using cryptocurrencies on monetary and financial policies at the state level. #Blockchain #BlockchainTechnology #Crypto #Blockchainforgood	kgauravITC	7	1	1517898841	960763491136233472	https://twitter.com/kgauravITC/status/960763491136233472		#Blockchain #BlockchainTechnology #Crypto #Blockchainforgood	
	(1/2)NY based lawmaker Clyde Vanel submitted a bill that calls for the setting up of a task force whose sole purpose will be to study the creation of a state-backed cryptocurrency. He has been working religiously on bills related to cryptocurrency and blockchain.	kgauravITC	8	0	1517898840	960763488649011202	https://twitter.com/kgauravITC/status/960763488649011202			
	the medium of crypto media is economics @profjasonpotts https:// twitter.com/profjasonpotts /status/960768859429941248 …	tonilanec	3	1	1517904800	960788486641958912	https://twitter.com/tonilanec/status/960788486641958912			@profjasonpotts
	the business model for media is broken. the longer we choose to perpetuate this false standard of integrity, the further away we will be from the power of truth and peace https:// twitter.com/profjasonpotts /status/960765083616886784 …	tonilanec	10	1	1517904770	960788362025091073	https://twitter.com/tonilanec/status/960788362025091073			
	if you haven't signed up for http:// earn.com -- do it. http:// earn.com/tonilane/refer ral/?a=bmla1albtk2phgbf … https:// fb.me/VuhTIpHL	tonilanec	3	0	1517885085	960705795909287936	https://twitter.com/tonilanec/status/960705795909287936			
	blockchain protocols are engines of consent -- you have a choice, own that right.	tonilanec	4	3	1517882152	960693492602224640	https://twitter.com/tonilanec/status/960693492602224640			
	thank you <3	tonilanec	1	0	1517881298	960689914202398720	https://twitter.com/tonilanec/status/960689914202398720			
	speaking with former world leaders about the future of all government is compelling to say the least. thank you for indulging in http:// cultu.re , @VicenteFoxQue . you remain a man of admiration, ahead of your peers. https:// twitter.com/profjasonpotts /status/960372706477670400 …	tonilanec	2	0	1517879846	960683821938098176	https://twitter.com/tonilanec/status/960683821938098176			@VicenteFoxQue
	Dow briefly plunges more than 1,000 points, now negative for the year https:// fb.me/FohqTazC	tonilanec	1	0	1517872299	960652167584481280	https://twitter.com/tonilanec/status/960652167584481280			
	Child abuse images behind Apple's Telegram ban - http://www. bbc.co.uk/news/technolog y-42959845 …	Anne_Connelly	0	0	1517953011	960990698290974720	https://twitter.com/Anne_Connelly/status/960990698290974720			
	Listening to @RonPaul at the #SatoshiRoundTable pic.twitter.com/UrTdr3uQbq	Anne_Connelly	2	1	1517952898	960990226473766913	https://twitter.com/Anne_Connelly/status/960990226473766913		#SatoshiRoundTable	@RonPaul
	pic.twitter.com/4pU4R7p9yj	Anne_Connelly	5	2	1517949208	960974746207780865	https://twitter.com/Anne_Connelly/status/960974746207780865			
	This company will tell you which vitamins and supplements to take based on your DNA http:// tcrn.ch/2nGYeqa	Anne_Connelly	0	1	1517944616	960955485569650689	https://twitter.com/Anne_Connelly/status/960955485569650689			
	German industrial workers have won the right to a 28-hour working week. Find out more and see some of today's other top headlines in the #DailyRundown https://www. linkedin.com/pulse/ftse-100 -nosedives-councils-facing-higher-fees-more-rundown-uk-/ …	emilyspaven	1	0	1517932106	960903018349780992	https://twitter.com/emilyspaven/status/960903018349780992		#DailyRundown	
	BBC News - Child abuse images behind Apple's Telegram ban http://www. bbc.co.uk/news/technolog y-42959845 …	emilyspaven	1	1	1517926116	960877893592272897	https://twitter.com/emilyspaven/status/960877893592272897			
bitcoin 	..see you in Nairobi ? https:// twitter.com/BitcoinAfricai o/status/959086630568120321 …	PaoloTasca	1	0	1517951119	960982762198110208	https://twitter.com/PaoloTasca/status/960982762198110208			
	Looking forward to sharing my insights @TheInsuranceNet conference #TINtech London Market 2018! 16:30 Panel discussion: Will Cyber-Physical Systems be the saviour of the London market? #Insurtech #insurance #DigitalTransformation #innovation #blockchain pic.twitter.com/M2WuL9z5B8	PaoloTasca	9	1	1517928340	960887220675796996	https://twitter.com/PaoloTasca/status/960887220675796996		#TINtech #Insurtech #insurance #DigitalTransformation #innovation #blockchain	@TheInsuranceNet
	#494107 am I a gopher or a cat? #KittiesInSingapore @CryptoKitties	LaBlogga	1	3	1517927759	960884783168368641	https://twitter.com/LaBlogga/status/960884783168368641		#494107 #KittiesInSingapore	@CryptoKitties
	#494113 cryptos dig my symmetric features, pick me to breed; #CryptoKittyBreedingFitness #KittiesInSingapore @CryptoKitties	LaBlogga	1	0	1517927752	960884754064158721	https://twitter.com/LaBlogga/status/960884754064158721		#494113 #CryptoKittyBreedingFitness #KittiesInSingapore	@CryptoKitties
